date,eur_ret,usd_ret,dxy_ret,spy_ret,ewj_ret,vix_ret,ma50_usd,ma100_usd,ma200_usd,rsi14_usd,rsi7_usd,bb_width,macd,macd_signal,macd_hist,usd_vs_ma50,usd_vs_ma200,volatility,ret_ma5,volume_chg,true_range,atr14,candle_body,candle_range,upper_shadow,lower_shadow,is_doji,is_bullish_engulfing,is_bearish_engulfing,is_hammer,is_shooting_star,is_inverted_hammer,weekday,us10,jp10,rate_diff,open,close,high,low,actual,prob_up,forecast,result,pnl_yen
2016-07-29,0.0088016249153689,-0.0263248287311795,-0.0135945621751299,0.0016146145684365,0.0177215189873418,-0.0359848484848485,105.49334,107.7826,113.331065,47.6693182662999,10.5409582689336,8.24648364997944,-0.0617677627473085,-0.0032313130699922,-0.0585364496773162,-3.44634000000001,-11.284065,0.0361108116848119,-0.0077970679920558,0.0,3.685,1.78714285714286,2.75700000000001,3.685,0.819000000000003,0.108999999999995,0,0,0,0,False,0,4,1.46,-0.195,1.655,102.471,102.4,102.71,102.074,fall,0.030272671952843666,fall,win,7099.999999999795
2016-08-01,-0.0007606263982103,0.0034591903730634,0.0028374543980541,-0.0008290346352247,0.0033167495854062,-0.0157170923379174,105.3559,107.6688,113.23793,40.34745762711871,18.5384202041914,8.27046306600909,-0.233222824845981,-0.0492296154251901,-0.183993209420791,-2.9559,-10.83793,0.0062109374999999,-0.0064043283545456,0.0,0.662999999999997,1.65092857142857,0.0709999999999979,0.635999999999996,0.23899999999999,0.326000000000008,0,0,0,0,False,0,0,1.51,-0.07,1.58,102.399,101.034,102.86,100.642,fall,0.03769804537296295,fall,win,136499.99999999948
2016-08-02,0.0047015627098911,-0.0133398437499999,-0.0068714632174615,-0.0064073015580344,-0.012396694214876,0.0369261477045909,105.17606,107.54716,113.14092,37.8518047384322,11.9022791598392,8.43581303977331,-0.473864564953544,-0.134156605330861,-0.339707959622683,-4.14205999999999,-12.10692,0.0219530059187996,-0.0070472822147303,0.0,2.218,1.73928571428572,1.36499999999999,2.218,0.460999999999999,0.39200000000001,0,0,0,0,False,0,1,1.55,-0.07,1.62,101.037,101.289,101.571,100.709,rise,0.9411570429801941,rise,win,25199.999999999534
2016-08-03,-0.0062305018272571,0.0025239028445869,0.0056980056980057,0.0029227557411273,-0.0050209205020919,-0.0240615976900866,104.99824,107.43249,113.04194,33.033496102116,15.979381443299,8.38830372664407,-0.63665949449701,-0.234657183164091,-0.402002311332919,-3.70924000000001,-11.75294,0.0085103022045828,-0.0073944108009711,0.0,0.861999999999995,1.65971428571429,0.251999999999995,0.861999999999995,0.281999999999997,0.328000000000003,0,0,0,0,False,0,2,1.55,-0.07,1.62,101.289,101.185,101.67,100.827,fall,0.060454174876213074,fall,win,10399.99999999992
2016-08-04,-0.0018656214402957,-0.0010267649991608,0.0016187778227437,0.0010639282079747,0.0142977291841883,-0.0266272189349113,104.82832,107.33027,112.94312,34.4963320808732,18.7244626043702,8.22814585239746,-0.7652462969086,-0.340775005912993,-0.424471290995607,-3.64332,-11.75812,0.0083312743983792,-0.0069416688525379,0.0,0.843000000000004,1.59871428571429,0.103999999999999,0.843000000000004,0.381,0.358000000000004,0,0,0,0,False,0,3,1.51,-0.07,1.58,101.184,101.821,102.062,100.834,rise,0.9014312028884888,rise,win,63700.000000000044
2016-08-05,-0.0042504245931543,0.0062855166279586,0.0052525252525252,0.0081789196432697,0.0033167495854062,-0.0353799392097264,104.66046,107.23305,112.849185,28.3421413192406,21.3782436844818,7.81676975953556,-0.806535144417282,-0.433927033613851,-0.372608110803431,-2.83946,-11.028185,0.0120603804716118,-0.0004195997807103,0.0,1.22799999999999,1.5665,0.637000000000001,1.22799999999999,0.241,0.349999999999994,0,1,0,0,False,0,4,1.59,-0.07,1.66,102.228,102.45,102.655,101.87,rise,0.9236329197883606,rise,win,22200.00000000084
2016-08-08,0.0003068315134013,0.0061775075868436,0.0008038585209003,-0.0005958382986524,0.0041322314049587,-0.0231913284597931,104.49054,107.13635,112.75771,32.690345914866,30.6948541461816,7.85510901528494,-0.779516034694268,-0.503044833829934,-0.276471200864334,-2.04053999999999,-10.30771,0.0076622742801366,0.0001240636620456,0.0,0.834000000000003,1.56071428571429,0.222000000000008,0.784999999999997,0.204999999999998,0.35799999999999,0,0,0,0,False,0,0,1.59,-0.07,1.66,102.44,101.896,102.529,101.757,fall,0.03206590935587883,fall,win,54399.999999999694
2016-08-09,0.0027516148821767,-0.0054075158613958,-0.0020080321285139,0.0005961935335931,0.0090534979423867,2.93225806451613,104.31374,107.03213,112.66182,24.645509790682,48.0626122658456,8.08801431358438,-0.793657575114196,-0.561167382086787,-0.232490193027409,-2.41774,-10.76582,0.0075763523592681,0.0017105292397665,0.0,0.771999999999991,1.49807142857143,0.543999999999997,0.771999999999991,0.0889999999999986,0.138999999999996,0,0,0,0,False,0,1,1.55,-0.07,1.62,101.896,101.175,101.97,100.933,fall,0.0194135382771492,fall,win,72100.00000000036
2016-08-10,0.0063428370925514,-0.0070758420350161,-0.0052313883299799,-0.0024750206251719,0.0032626427406199,0.0246103363412632,104.14634,106.9201,112.560145,25.9443541835906,35.6389214536927,8.47471251242916,-0.853208268319392,-0.619575559333308,-0.233632708986084,-2.97134,-11.385145,0.010249567580924,-0.000209419736154,0.0,1.03699999999999,1.42157142857143,0.721000000000004,1.03699999999999,0.073999999999998,0.24199999999999,0,0,0,0,False,0,2,1.5,-0.07,1.57,101.184,101.891,102.054,100.983,rise,0.9435738325119019,rise,win,70700.00000000079
2016-08-11,-0.0041303842508985,0.0070768470471955,0.0028317152103559,0.0046406910494395,0.0073170731707316,-0.0048038430744595,104.00732,106.81119,112.46111,29.3861347792409,61.8533886583679,8.5444263519625,-0.833024814069134,-0.662265410280473,-0.170759403788661,-2.11631999999999,-10.57011,0.0105112325916911,0.0014113026731171,0.0,1.071,1.43807142857143,0.707000000000008,1.071,0.162999999999997,0.200999999999993,0,0,0,0,False,0,3,1.57,-0.07,1.64,101.893,101.25,102.272,100.82,fall,0.026779979467391968,fall,win,64300.000000000065
2016-08-12,0.0020737575409365,-0.006291036499789,-0.0016135538523597,-0.0008689686713926,-0.0048426150121065,-0.0091177259318851,103.90168,106.6932,112.35168,28.6401811833538,49.5126218445389,8.76309616996807,-0.858852309296751,-0.701582790083729,-0.157269519213022,-2.65168,-11.10168,0.0143407407407408,-0.0011040079524323,0.0,1.45200000000001,1.4685,0.643000000000001,1.45200000000001,0.379000000000005,0.430000000000007,0,0,0,0,False,0,4,1.51,-0.07,1.58,101.251,101.2,101.46,100.846,fall,0.0392734557390213,fall,win,5100.000000000193
2016-08-15,0.0020336310616987,-0.0004938271604937,-0.0016161616161615,0.0028838231255149,0.0056772100567721,-0.016508795669824,103.7751,106.5708,112.24233,31.6938178780284,50.1900177349886,8.60478058314715,-0.873288639639796,-0.735923959994942,-0.137364679644854,-2.57510000000001,-11.04233,0.0060671936758892,-0.0024382749018998,0.0,0.61399999999999,1.38142857142857,0.0510000000000019,0.61399999999999,0.208999999999989,0.353999999999999,1,0,0,0,False,0,0,1.55,-0.07,1.62,101.198,100.28,101.291,99.516,fall,0.058860961347818375,fall,win,91799.99999999921
2016-08-16,0.0082253017434062,-0.0090909090909091,-0.0089032780250911,-0.0051576977497831,-0.0088709677419355,0.0341221794166206,103.63512,106.44573,112.127695,25.7611940298508,31.7891751359018,8.54377627342961,-0.948037460966788,-0.778346660189311,-0.169690800777476,-3.35512,-11.847695,0.0177004387714398,-0.0031749535478025,0.0,1.77499999999999,1.37278571428571,0.917999999999992,1.77499999999999,0.0930000000000035,0.763999999999996,0,0,0,0,False,0,1,1.57,-0.07,1.64,100.28,99.986,101.164,99.915,fall,0.08087949454784393,fall,win,29399.999999999694
2016-08-17,0.0015695663740356,-0.0029317909852412,0.0008166598611679,0.001881079097082,0.0081366965012206,-0.0266098988823842,103.49664,106.32105,112.013675,25.8951790358072,18.3778234086244,7.9813499741845,-1.01925049806384,-0.826527427764217,-0.192723070299623,-3.51064000000001,-12.027675,0.0124917488448382,-0.0023461433378475,0.0,1.249,1.30735714285714,0.293999999999997,1.249,0.884,0.0709999999999979,0,0,0,0,True,1,2,1.56,-0.07,1.63,99.984,100.082,100.506,99.61,rise,0.948996365070343,rise,win,9799.999999999898
2016-08-18,0.0044888310446493,0.0009601344188185,-0.0073439412484701,0.0022438979713331,-0.0048426150121065,-0.0161290322580644,103.3578,106.19655,111.900885,36.6053169734151,23.6183827806863,7.652874861252511,-1.05577067814768,-0.87237607784091,-0.183394600306771,-3.27580000000002,-11.818885,0.0089526588197678,-0.0035694858635229,0.0,0.896000000000001,1.10814285714285,0.0979999999999989,0.896000000000001,0.424000000000007,0.373999999999995,0,0,0,0,False,0,3,1.53,-0.07,1.6,100.087,100.21,100.46,99.979,rise,0.9518020153045654,rise,win,12299.999999999045
2016-08-19,-0.0017980855677191,0.0012789512599668,0.0036991368680642,-0.0014621219044138,-0.0024330900243308,0.0038899694359544,103.2238,106.08225,111.78904,34.5991561181434,33.0404217926186,6.96937726130597,-1.06214095396098,-0.910329053064924,-0.151811900896054,-3.01380000000002,-11.57904,0.0047999201676478,-0.0020554883115717,0.0,0.480999999999995,1.09514285714285,0.12299999999999,0.480999999999995,0.25,0.108000000000004,0,0,0,0,False,1,4,1.58,-0.07,1.65,100.462,100.347,100.934,100.185,fall,0.042440660297870636,fall,win,11500.00000000091
2016-08-22,-0.000485651214128,0.001367129029039,0.0012285012285011,-4.57582135992995e-05,0.0056910569105689,0.0038748962081372,103.1103,105.97283,111.67447,44.1591566060193,15.931156222418,6.15708998591185,-1.04409896545046,-0.937083035542031,-0.107015929908428,-2.76330000000002,-11.32747,0.0074640995744765,-0.0016832970736651,0.0,0.748999999999995,0.990214285714283,0.115000000000009,0.748999999999995,0.471999999999994,0.161999999999992,0,0,0,0,False,0,0,1.55,-0.07,1.62,100.361,100.291,100.4,99.91,fall,0.091666579246521,fall,win,7000.0000000007385
2016-08-23,-0.0014223243076108,-0.000558063519587,-0.0008179959100204,0.0020134535304077,0.0008084074373485,-0.0019520264681556,102.9954,105.8729,111.55886,41.2178810278071,21.4753123140984,5.62141475355233,-1.02253217712513,-0.95417286385865,-0.0683593132664782,-2.70440000000001,-11.26786,0.0048857823732938,2.32720405992648e-05,0.0,0.490000000000009,0.963642857142855,0.0700000000000073,0.490000000000009,0.0390000000000014,0.381,0,0,0,1,False,0,1,1.55,-0.07,1.62,100.291,100.448,100.609,100.065,rise,0.9552698731422424,rise,win,15699.999999999647
2016-08-24,-0.0034945237716084,0.001565444556341,0.0028653295128939,-0.0051148559163355,-0.0008077544426495,0.0210170390505868,102.88682,105.78013,111.443235,43.5745422842196,28.9709172259503,4.54786351689401,-0.981458115877359,-0.959629914262392,-0.0218282016149669,-2.43881999999999,-10.995235,0.0054157374960178,0.0009227191489157,0.0,0.543999999999997,0.942285714285712,0.156999999999996,0.543999999999997,0.161000000000001,0.225999999999999,0,0,0,0,False,0,2,1.56,-0.07,1.63,100.452,100.554,100.616,100.262,rise,0.9565057754516602,rise,win,10200.000000000386
2016-08-25,0.0018643631424284,0.0010552723797388,0.0,-0.0006885471654808,-0.0048504446240904,0.0008333333333333,102.8108,105.70238,111.331275,37.8290105667628,64.0657084188914,3.17345028235974,-0.92963703523165,-0.953631338456244,0.0239943032245939,-2.2568,-10.777275,0.0035204964496688,0.0009417467410997,0.0,0.353999999999999,0.879857142857141,0.102000000000004,0.353999999999999,0.0619999999999976,0.189999999999998,0,0,0,0,False,0,3,1.58,-0.07,1.65,100.557,101.81,101.944,100.052,rise,0.9621871113777161,rise,win,125300.00000000001
2016-08-26,-0.0079663975755213,0.0124908009626668,0.0073469387755101,-0.0018833256775378,-0.0073111291632818,0.0032224228727142,102.7648,105.63969,111.22655,44.5130315500686,97.107438016529,3.12000741562522,-0.778248587030788,-0.918554788171153,0.140306201140365,-0.954800000000006,-9.41654999999999,0.0185836361850505,0.0031841166816397,0.0,1.892,0.955428571428569,1.253,1.892,0.134,0.504999999999996,0,0,0,0,False,0,4,1.62,-0.07,1.69,101.934,101.999,102.393,101.8,rise,0.9619576930999756,rise,win,6499.999999999773
2016-08-29,-0.0007414024117908,0.0018563991749336,0.0008103727714748,0.0049242947213402,0.0032733224222585,-0.0199407167879278,102.72684,105.58051,111.122145,50.9420157307481,97.240019714145,2.99525741620744,-0.635693551123779,-0.861982540761678,0.226288989637899,-0.727840000000001,-9.12314499999999,0.0058137824880636,0.0032819707108186,0.0,0.593000000000004,0.942642857142855,0.0649999999999977,0.593000000000004,0.394000000000005,0.134,0,0,0,0,False,0,0,1.57,-0.07,1.64,101.997,102.944,103.136,101.717,rise,0.9751917123794556,rise,win,94700.00000000028
2016-08-30,-0.0035041611914149,0.0092647967136933,0.0052631578947368,-0.0016486535995604,0.0,-0.007698652735771,102.69212,105.52416,111.024285,65.5420839922685,98.0323260716796,3.43609237053084,-0.441376146340531,-0.777861261877449,0.336485115536918,0.251880000000014,-8.080285,0.0137841933478395,0.0052465427574747,0.0,1.419,0.96992857142857,0.947000000000003,1.419,0.191999999999993,0.280000000000001,0,0,0,0,False,0,1,1.57,-0.07,1.64,102.945,103.324,103.532,102.825,rise,0.938683807849884,rise,win,37900.00000000049
2016-08-31,0.0011751513792331,0.0036913273235933,-0.0004027386226338,-0.0028440366972477,0.0016313213703099,0.0041562759767248,102.6646,105.46529,110.927415,63.3800186741363,98.1871155713824,3.9468477548385295,-0.253789847478004,-0.67304697899756,0.419257131519556,0.659399999999991,-7.60341499999998,0.0068425535209631,0.0056717193109252,0.0,0.706999999999994,0.94392857142857,0.379000000000005,0.706999999999994,0.207999999999998,0.11999999999999,0,0,0,0,False,0,2,1.58,-0.07,1.65,103.325,103.184,103.998,103.029,fall,0.10252393782138824,fall,win,14100.000000000535
2016-09-01,0.0030553912872067,-0.00135496109326,-0.0036261079774375,4.60023921243486e-05,0.007328990228013,-0.0041169977924944,102.60704,105.40511,110.83021,69.9217140502679,95.5877718247715,4.30482263708007,-0.115096424181388,-0.561456868034325,0.446360443852937,0.57696,-7.64621,0.0093909908512948,0.0051896726163254,0.0,0.969000000000008,0.909428571428569,0.141000000000005,0.969000000000008,0.673000000000002,0.155000000000001,0,0,0,0,False,0,3,1.57,-0.085,1.655,103.19,103.975,104.32,102.794,rise,0.9293256402015686,rise,win,78499.99999999967
2016-09-02,-0.0038143049836083,0.0076659171964645,0.0024262029923169,0.0045080270481623,0.0072756669361359,-0.0357653474015539,102.64274,105.35724,110.73638,74.798927613941,96.3225636984502,4.89144173772522,0.0579778695601902,-0.437569920515422,0.495547790075612,1.33226000000001,-6.76138000000002,0.0146766049531136,0.004224695863085,0.0,1.526,0.974571428571427,0.784999999999997,1.526,0.344999999999999,0.396000000000001,0,0,0,0,False,0,4,1.6,-0.085,1.685,104.056,103.436,104.074,103.12,fall,0.04380430653691292,fall,win,61999.99999999903
2016-09-05,-0.0003497130559539,-0.0051839384467418,0.0,0.0,0.0,0.0,102.67096,105.30306,110.63783,80.2646720368242,83.985849056604,5.13225226437086,0.149919519989538,-0.32007203241443,0.469991552403968,0.765039999999999,-7.20182999999999,0.0092230944738775,0.0028166283387498,0.0,0.953999999999994,0.91592857142857,0.61999999999999,0.953999999999994,0.0180000000000006,0.316000000000003,0,0,0,0,False,0,0,1.6,-0.085,1.685,103.437,102.101,103.808,101.899,fall,0.07333190739154816,fall,win,133599.99999999985
2016-09-06,0.0086292731496846,-0.0129065315750803,-0.0116982654296086,0.0030223931858771,0.0056179775280897,-0.0264367816091952,102.6608,105.23158,110.53381,66.9064748201439,53.3688353785598,5.1483482113334,0.11374936553969,-0.233307752823606,0.347057118363296,-0.559799999999996,-8.43281000000002,0.0186971724077139,-0.0016176373190048,0.0,1.90900000000001,0.963071428571428,1.336,1.90900000000001,0.371000000000009,0.201999999999998,0,0,0,0,False,0,1,1.55,-0.085,1.635,102.1,101.701,102.109,101.19,fall,0.027217455208301544,fall,win,39900.00000000009
2016-09-07,-0.0002223348718907,-0.0039176893468232,0.0016326530612244,-9.13116924622665e-05,0.0047885075818037,-0.0138724911452185,102.63846,105.15099,110.4259,62.3418203994511,46.7108167770419,5.13978042126553,0.0522058044688691,-0.176205041365111,0.22841084583398,-0.937460000000002,-8.72490000000001,0.0090362926618223,-0.0031394406530882,0.0,0.918999999999997,0.964714285714285,0.399000000000001,0.918999999999997,0.0090000000000003,0.510999999999996,0,0,0,0,False,0,2,1.54,-0.085,1.625,101.7,102.376,102.6,101.39,rise,0.9770715832710266,rise,win,67600.00000000019
2016-09-08,0.0020192495863651,0.0066371028800111,0.0012224938875306,-0.0022830007762202,-0.0047656870532168,0.0029931158335828,102.62232,105.0806,110.32453,65.24064171123,43.3333333333334,5.18493346045548,0.0572391306444899,-0.129516206963191,0.186755337607681,-0.246319999999997,-7.94852999999999,0.0118191763694615,-0.0015410278584339,0.0,1.20999999999999,1.01678571428571,0.676000000000002,1.20999999999999,0.22399999999999,0.310000000000002,0,1,0,0,False,0,3,1.61,-0.085,1.695,102.383,102.67,103.056,101.949,rise,0.9471664428710938,rise,win,28700.000000000615
2016-09-09,-0.0035065915042832,0.0028717668203484,0.0028490028490028,-0.0239348313578325,-0.0159616919393455,0.160549089823933,102.62536,104.98937,110.2226,65.9920143191519,42.1657882127456,5.26494358843016,0.0839833134812693,-0.0868163028742988,0.170799616355568,0.0446400000000011,-7.5526,0.0107821174637187,-0.0024998579336572,0.0,1.107,1.04235714285714,0.287000000000006,1.107,0.385999999999996,0.433999999999998,0,0,0,0,False,0,4,1.67,-0.085,1.755,102.369,101.857,102.668,101.55,fall,0.020171746611595154,fall,win,51200.000000000044
2016-09-12,0.0011937639198217,-0.0079185740722704,-0.0016233766233765,0.0143473368342085,0.0081103000811029,-0.0671123682180509,102.6116,104.89603,110.115065,59.7630922693267,36.311120280586,5.25086184403489,0.0391249574305447,-0.0616280508133301,0.100753008243875,-0.754599999999996,-8.25806500000002,0.0109761724771003,-0.0030467850587629,0.0,1.12,1.08735714285714,0.512000000000001,1.11800000000001,0.299000000000007,0.307000000000002,0,0,0,0,False,0,0,1.68,-0.085,1.765,101.859,102.5,102.748,101.4,rise,0.9703868627548218,rise,win,64100.00000000053
2016-09-13,-0.0021711275626423,0.0063127718271694,0.0040650406504064,-0.0143755200147915,-0.0176991150442476,0.132304299889746,102.62896,104.80831,110.013115,62.0620738302375,34.3051713130454,5.12683308423084,0.0548271006109786,-0.0383370205284683,0.093164121139447,-0.128960000000006,-7.513115,0.0131512195121951,0.000797075621687,0.0,1.348,1.14478571428571,0.641000000000005,1.348,0.248000000000005,0.458999999999989,0,0,0,0,False,0,1,1.73,-0.085,1.815,102.51,102.461,103.359,102.21,fall,0.07859255373477936,fall,win,4900.000000000659
2016-09-14,0.0025682182985553,-0.000380487804878,-0.0024291497975707,-0.0003751817286497,-0.0065520065520065,-0.0046251217137292,102.65572,104.71785,109.91728,61.298732077260304,38.3900928792569,4.86478447620047,0.0633934281670178,-0.0179909307893711,0.081384358956389,-0.194720000000004,-7.45628000000001,0.0112140228965167,0.0015045159300761,0.0,1.149,1.20157142857143,0.0490000000000065,1.149,0.84899999999999,0.251000000000005,1,0,0,0,False,0,2,1.7,-0.085,1.785,102.463,101.836,102.755,101.727,fall,0.04164348915219307,fall,win,62699.999999999534
2016-09-15,0.0004269399082079,-0.0060998819062862,-0.0004058441558442,0.0099929627023222,0.0049464138499586,-0.036928344338469,102.67878,104.65476,109.81822,50.1664959016393,46.2023502436228,4.55158181409587,0.0195249562731305,-0.0104877533768707,0.0300127096500013,-0.842779999999991,-7.98222,0.0100946620055775,-0.0010428810271833,0.0,1.02799999999999,1.13985714285714,0.626999999999995,1.02799999999999,0.292000000000002,0.108999999999995,0,0,0,0,False,0,3,1.71,-0.085,1.795,101.858,102.27,102.463,101.74,rise,0.9146983623504639,rise,win,41199.99999999919
2016-09-16,-0.0080906148867312,0.0042617541930161,0.0081201786439301,-0.0088721664808621,-0.0082034454470877,-0.0119349923819199,102.71418,104.61464,109.7248,51.6826027567366,58.0755038319614,4.23051483241125,0.0195536468830681,-0.0044794733248829,0.0240331202079511,-0.444180000000003,-7.45480000000001,0.007069521853916,-0.0007648835526498,0.0,0.722999999999999,1.14914285714286,0.411999999999992,0.722999999999999,0.192999999999998,0.118000000000009,0,0,0,0,False,0,4,1.7,-0.085,1.785,102.247,101.837,102.415,101.546,fall,0.03389061614871025,fall,win,40999.99999999966
2016-09-19,0.0019271104099814,-0.0042338906815292,-0.0024164317358034,0.0001874677789754,0.0033085194375517,-0.0259573374453867,102.69744,104.56885,109.62945,42.6601246519029,41.7860408412069,3.906877089102952,-0.0151880188428492,-0.0066211824284762,-0.008566836414373,-0.860439999999983,-7.79244999999999,0.0085332443021691,-2.79468745016276e-05,0.0,0.869,1.10985714285714,0.409999999999997,0.869,0.168000000000006,0.290999999999997,0,0,0,0,False,0,0,1.7,-0.085,1.785,101.838,101.718,102.064,101.517,fall,0.08461368083953857,fall,win,11999.999999999034
2016-09-20,-0.002236516044766,-0.0011685340298712,0.0016148566814694,4.68581603485821e-05,0.0140148392415498,-0.0068601583113455,102.63824,104.51755,109.529715,38.969780219780304,34.6748229233741,3.51509789635188,-0.0517270672738021,-0.0156423593975414,-0.0360847078762607,-0.920239999999978,-7.81171499999999,0.0053776126152696,-0.0015242080459097,0.0,0.546999999999997,1.09842857142857,0.11999999999999,0.546999999999997,0.225999999999999,0.201000000000008,0,0,0,0,False,0,1,1.69,-0.085,1.775,101.724,100.3,102.79,100.256,fall,0.07889468222856522,fall,win,142400.00000000067
2016-09-21,0.0032905649550349,-0.0139405021726735,-0.0044336960902861,0.0112454315434355,0.0292682926829267,-0.0791710945802339,102.56244,104.45092,109.419595,33.1502687543819,29.0218270008084,3.58086876255211,-0.192881853739365,-0.0510902582659062,-0.141791595473459,-2.26243999999998,-9.11959499999999,0.0252642073778664,-0.0042362109194688,0.0,2.53400000000001,1.21021428571428,1.42400000000001,2.53400000000001,1.066,0.0439999999999969,0,0,0,0,False,0,2,1.66,-0.085,1.745,100.342,100.824,100.931,100.068,rise,0.9750545620918274,rise,win,48199.999999999935
2016-09-22,0.0018141521743015,0.0052243270189431,-0.0012145748987853,0.0063015475859513,0.0126382306477093,-0.0317368724754758,102.47392,104.3866,109.31111,30.9974671330359,26.6703786191536,3.48038068696525,-0.259474557052982,-0.0927671180233214,-0.166707439029661,-1.64991999999999,-8.48711000000002,0.008559469967468,-0.0019713691344229,0.0,0.863,1.16285714285714,0.481999999999999,0.863,0.106999999999999,0.274000000000001,0,0,0,0,False,0,3,1.63,-0.085,1.715,100.824,101.05,101.245,100.64,rise,0.9696120023727417,rise,win,22599.99999999991
2016-09-23,0.0014183637969331,0.0022415297944933,0.0004053506282933,-0.0054793259047794,-0.0140405616224648,0.00715137067938,102.4019,104.32616,109.21063,35.0463775382301,31.3310399576607,3.6257691220209,-0.290662862417733,-0.132346266902204,-0.158316595515529,-1.35189999999999,-8.16063,0.0059871350816427,-0.0023754140141275,0.0,0.605000000000004,1.13792857142857,0.225999999999999,0.605000000000004,0.195000000000007,0.183999999999998,0,0,0,0,False,0,4,1.62,-0.085,1.705,100.985,100.325,101.11,100.209,fall,0.07585416734218597,fall,win,65999.99999999967
2016-09-26,0.0023160520220915,-0.0071746660069272,-0.0020259319286872,-0.0081022269549516,-0.0087025316455697,0.0538461538461538,102.28346,104.24559,109.106125,37.9478827361564,30.5233307553493,4.0007358217799,-0.369620504940912,-0.179801114509945,-0.189819390430966,-1.95846000000002,-8.78112499999999,0.0089808123598305,-0.002963569079207,0.0,0.900999999999996,1.06592857142857,0.659999999999997,0.900999999999996,0.125,0.116,0,0,0,0,False,0,0,1.59,-0.085,1.675,100.324,100.369,100.988,100.06,rise,0.9618327617645264,rise,win,4500.000000000171
2016-09-27,-0.0031105581230004,0.0004385746324445,0.0008120178643929,0.006207991038088,0.0111731843575419,-0.0536215609208309,102.16718,104.15655,109.002825,40.5019965772961,22.7572370306678,4.21894496164097,-0.423759734781655,-0.228592838564287,-0.195166896217367,-1.79818,-8.63382499999999,0.0092458826928633,-0.0026421473467439,0.0,0.927999999999997,1.06657142857143,0.0450000000000017,0.927999999999997,0.619,0.263999999999996,1,0,0,0,False,0,1,1.56,-0.085,1.645,100.366,100.795,100.818,100.223,rise,0.9604940414428711,rise,win,42900.000000000204
2016-09-28,-1.78300793437719e-05,0.0042443383913359,0.0008113590263692,0.0049635849144129,-0.0015785319652722,-0.0109759715218035,102.04002,104.08013,108.90222,38.311400266154,35.0373348650201,4.159452367786,-0.427364433548291,-0.268347157561088,-0.159017275987203,-1.24502,-8.10722,0.0059030705888188,0.0009948207660579,0.0,0.594999999999999,1.02264285714286,0.429000000000002,0.594999999999999,0.0229999999999961,0.143000000000001,0,0,0,0,False,0,2,1.57,-0.085,1.655,100.797,101.188,101.842,100.72,rise,0.9630698561668396,rise,win,39100.00000000053
2016-09-29,0.0005616575137293,0.0038990029267324,0.0008107012565869,-0.0090472673559821,-0.0071146245059288,0.061487702459508,101.94552,104.00261,108.80676,39.2013990090353,42.9446219382322,4.01274212056984,-0.393967950433279,-0.293471316135526,-0.100496634297753,-0.75752,-7.61876,0.0110882713365221,0.0007297559476158,0.0,1.122,1.02371428571429,0.391000000000005,1.122,0.653999999999996,0.0769999999999981,0,0,0,0,False,0,3,1.56,-0.085,1.645,101.186,101.32,101.781,100.72,rise,0.9707484245300293,rise,win,13399.999999998614
2016-09-30,0.0015325533943386,0.0013045025101789,-0.0004050222762252,0.0075461151481274,-0.0015923566878981,-0.0372986719412263,101.84894,103.92948,108.711915,45.6560427115353,70.6477732793523,3.4530774923681,-0.352783036876687,-0.305333660283758,-0.0474493765929286,-0.528940000000006,-7.391915,0.0104717726016581,0.0005423504907529,0.0,1.06100000000001,1.0195,0.133999999999986,1.06100000000001,0.461000000000013,0.466000000000008,0,0,0,0,False,0,4,1.6,-0.085,1.685,101.454,101.671,101.686,101.173,rise,0.9829383492469788,rise,win,21700.000000001295
2016-10-03,-0.0023575883205964,0.0034642716146862,0.0020259319286872,-0.0024040684234859,-0.0031897926634768,-0.0052832403874376,101.76682,103.8556,108.61845,42.9614535574801,68.4370918589467,3.01612242524863,-0.288495334951989,-0.301965995217405,0.0134706602654155,-0.0958200000000033,-6.94745,0.0050456865772934,0.0026701380150756,0.0,0.513000000000005,0.959857142857143,0.217000000000013,0.513000000000005,0.0150000000000005,0.280999999999992,0,0,0,0,False,0,0,1.63,-0.05,1.68,101.671,102.826,102.967,101.618,rise,0.9566007256507874,rise,win,115499.99999999869
2016-10-04,-0.0008025825322371,0.0113601715336722,0.0044480388192478,-0.0050977847807952,-0.0056,-0.0035408675125404,101.72922,103.7927,108.53013,52.6052819414703,77.5263484190949,3.19060755802892,-0.142703029057117,-0.270113401985347,0.12741037292823,1.09678,-5.70412999999999,0.0131192499951374,0.0048544573953211,0.0,1.349,0.974142857142858,1.15499999999999,1.349,0.141000000000005,0.0530000000000114,0,0,0,0,False,0,1,1.69,-0.05,1.74,102.828,103.477,103.669,102.639,rise,0.9810571670532227,rise,win,64900.00000000009
2016-10-05,0.0001517206911323,0.0063310835780834,0.001207729468599,0.0044251909819265,0.0064360418342719,-0.0079952620669233,101.69572,103.72628,108.444965,61.6697482577159,100.0,3.60850072378582,0.0250795813056186,-0.211074805327154,0.236154386632772,1.78128000000001,-4.96796500000001,0.0099539027996559,0.0052718064326706,0.0,1.03,0.974285714285715,0.649000000000001,1.03,0.191999999999993,0.189000000000007,0,0,0,0,False,0,2,1.72,-0.05,1.77,103.481,103.953,104.163,103.31,rise,0.9358912706375122,rise,win,47200.000000000844
